,Gene1,Gene2,Gene3,split
Sample_001,0.026537046,0.00438096,0.0013877265,train
Sample_003,-0.728102,0.5487597,-0.5257821,train
Sample_004,-0.631166,-0.104705065,0.2983822,train
Sample_005,0.07776223,-0.042505737,0.050049875,train
Sample_006,-0.76024735,0.12596264,0.02989966,train
Sample_007,0.07776223,-0.042505737,0.050049875,train
Sample_008,0.07776223,-0.042505737,0.050049875,train
Sample_009,-1.3387724,0.51741475,-0.34180218,train
Sample_010,0.07842915,-0.042989362,0.050209545,train
Sample_012,0.07776223,-0.042505737,0.050049875,train
Sample_013,0.07842915,-0.042989362,0.050209545,train
Sample_014,-0.8764379,0.830879,-0.85640717,train
Sample_016,0.07776223,-0.042505737,0.050049875,train
Sample_017,-0.042470217,-0.08373592,0.13193904,train
Sample_019,-1.658818,0.57948136,-0.345439,train
Sample_024,-0.45759565,0.29922634,-0.26679805,train
Sample_025,0.07842915,-0.042989362,0.050209545,train
Sample_026,-0.19438432,-0.07709706,0.15926945,train
Sample_027,0.07776223,-0.042505737,0.050049875,train
Sample_028,0.07776223,-0.042505737,0.050049875,train
Sample_030,0.07776223,-0.042505737,0.050049875,train
Sample_002,-0.7279463,0.14152,0.0007445663,valid
Sample_023,0.07912052,-0.04334628,0.050504282,valid
Sample_029,-0.48666662,0.061665192,0.047451243,valid
