,Gene1,Gene2,Gene3,split
Sample_001,0.033046592,-0.010510408,0.026518466,train
Sample_003,-0.9034813,0.5826693,-0.5150667,train
Sample_004,-0.6268057,0.21173644,-0.10410403,train
Sample_005,0.033808026,-0.011230377,0.027003288,train
Sample_006,-0.011737179,-0.024003286,0.05449503,train
Sample_007,0.033046592,-0.010510408,0.026518466,train
Sample_008,0.033046592,-0.010510408,0.026518466,train
Sample_009,-2.9334197,1.1467671,-0.76016986,train
Sample_010,0.033046592,-0.010510408,0.026518466,train
Sample_012,0.033808026,-0.011230377,0.027003288,train
Sample_013,-0.10104038,0.1094542,-0.09611725,train
Sample_014,-1.6679335,0.74567074,-0.5456203,train
Sample_016,0.033046592,-0.010510408,0.026518466,train
Sample_017,0.033046592,-0.010510408,0.026518466,train
Sample_019,0.033808026,-0.011230377,0.027003288,train
Sample_024,-0.007553395,0.02581349,-0.010614211,train
Sample_025,0.033046592,-0.010510408,0.026518466,train
Sample_026,0.033046592,-0.010510408,0.026518466,train
Sample_027,-1.2375661,0.5073677,-0.3389961,train
Sample_028,-0.122694254,-0.05743348,0.12381027,train
Sample_030,-0.52928543,0.122547425,-0.011509163,train
Sample_002,0.034599677,-0.0118493,0.027457971,valid
Sample_023,-0.30572808,0.29271293,-0.28444526,valid
Sample_029,-0.11018333,-0.055915777,0.11815488,valid
