,LatDim_0,LatDim_1,split
Sample_001,2.144095,-0.6453859,train
Sample_003,0.61844194,-0.13567008,train
Sample_004,1.10274,-1.1480044,train
Sample_005,-0.13228747,-0.024995673,train
Sample_006,1.364396,-1.321156,train
Sample_007,0.089505136,-0.83897007,train
Sample_008,-2.6214318,-1.4957417,train
Sample_009,-1.2179362,-1.9573343,train
Sample_010,0.52680475,0.35046214,train
Sample_012,0.9628862,0.4187931,train
Sample_013,0.69153607,-0.47169602,train
Sample_014,3.4581294,-0.70474744,train
Sample_016,1.5139585,-0.13909215,train
Sample_017,1.3982054,-0.7773002,train
Sample_019,1.9374068,0.1931123,train
Sample_024,0.14780352,-0.10749552,train
Sample_025,-0.21908887,-0.38382757,train
Sample_026,-0.5503893,-1.4810034,train
Sample_027,3.7594962,-0.3466235,train
Sample_028,-0.743873,0.37216073,train
Sample_030,1.0170732,0.7731641,train
Sample_002,0.18955877,2.0977626,valid
Sample_023,1.0071808,-1.9624443,valid
Sample_029,2.9847355,-0.506351,valid
