,Gene1,Gene2,Gene3,split
Sample_001,0.12127839,-0.06320997,0.06115822,train
Sample_003,0.058211587,-0.09031935,0.10842025,train
Sample_004,-0.9439446,0.58282775,-0.5474806,train
Sample_005,-0.17699562,-0.19142357,0.28468364,train
Sample_006,-0.53882706,0.3684915,-0.35597485,train
Sample_007,0.12127839,-0.06320997,0.06115822,train
Sample_008,0.12127839,-0.06320997,0.06115822,train
Sample_009,-0.18349966,0.16990101,-0.17512852,train
Sample_010,0.12127839,-0.06320997,0.06115822,train
Sample_012,-0.71016735,0.38003534,-0.33615068,train
Sample_013,-0.0847289,0.10863733,-0.11684929,train
Sample_014,-0.41013634,0.14634225,-0.09879333,train
Sample_016,0.0247816,-0.104689285,0.13347256,train
Sample_017,-0.5123434,0.3176983,-0.29657897,train
Sample_019,0.12163332,-0.06346652,0.061108757,train
Sample_024,-0.7792412,0.1771943,-0.06513317,train
Sample_025,0.058250137,-0.0043456256,-0.0011578985,train
Sample_026,-0.2996264,-0.030204304,0.10393375,train
Sample_027,0.11911099,-0.06414164,0.06278247,train
Sample_028,0.12163332,-0.06346652,0.061108757,train
Sample_030,0.12127839,-0.06320997,0.06115822,train
Sample_002,0.1220137,-0.063631184,0.06116894,valid
Sample_023,0.107425794,-0.06993773,0.07211493,valid
Sample_029,0.022081621,-0.106833145,0.13615263,valid
