,LatDim_0,LatDim_1,split
Sample_001,0.22459418,0.26420194,train
Sample_003,-1.748247,-0.3779284,train
Sample_004,1.1392108,-0.22532289,train
Sample_005,-0.7438147,0.3317468,train
Sample_006,1.1878362,0.4031161,train
Sample_007,1.1934483,0.83146524,train
Sample_008,-0.92500514,1.3030357,train
Sample_009,0.18653154,-0.22398795,train
Sample_010,-2.4867933,0.35361013,train
Sample_012,-0.882607,-1.3573436,train
Sample_013,0.25502098,-0.41611382,train
Sample_014,2.3180192,1.6116743,train
Sample_016,-0.67730343,-1.1887432,train
Sample_017,0.29254687,1.1131248,train
Sample_019,-0.25783223,1.5452604,train
Sample_024,0.06326324,0.167632,train
Sample_025,2.1594157,0.8378101,train
Sample_026,1.4557672,-0.58018553,train
Sample_027,1.4456491,-0.9249355,train
Sample_028,1.4122015,-0.74119,train
Sample_030,1.14416,0.20039105,train
Sample_002,0.82999754,1.0723704,valid
Sample_023,-0.05226153,-0.59410995,valid
Sample_029,1.6838877,-0.31653434,valid
