,LatDim_0,LatDim_1,split
Sample_001,1.4845924,0.15001567,train
Sample_003,1.3128307,-1.7543184,train
Sample_004,-2.4661183,0.5177517,train
Sample_005,2.6179652,-0.6879989,train
Sample_006,0.085770905,0.9541756,train
Sample_007,-0.7806121,-0.27515796,train
Sample_008,0.30071843,-1.7592204,train
Sample_009,2.0563002,0.23159127,train
Sample_010,-0.41391855,-0.5264378,train
Sample_012,0.56369066,-0.037614394,train
Sample_013,0.09883094,0.37388176,train
Sample_014,2.5096316,1.4268641,train
Sample_016,-0.51896495,-0.7061378,train
Sample_017,0.4250986,0.18354595,train
Sample_019,1.0756035,0.41588432,train
Sample_024,1.0875611,-0.023485325,train
Sample_025,0.31572533,-1.1526383,train
Sample_026,-1.7875271,-0.7124842,train
Sample_027,-0.039136194,-1.1068794,train
Sample_028,0.3629413,0.95524627,train
Sample_030,0.5315677,-1.4835801,train
Sample_002,0.8264544,-1.397252,valid
Sample_023,1.8644378,-0.5378391,valid
Sample_029,1.8359902,0.9305911,valid
