,Gene1,Gene2,Gene3,split
Sample_001,-0.012282565,-0.12972812,0.16815516,train
Sample_003,0.12764251,-0.066271774,0.06251569,train
Sample_004,0.033770725,0.022521518,-0.032047972,train
Sample_005,0.08126268,-0.022401102,0.015794013,train
Sample_006,-0.68363965,0.035376728,0.08269646,train
Sample_007,0.12764251,-0.066271774,0.06251569,train
Sample_008,0.12764251,-0.066271774,0.06251569,train
Sample_009,-0.59626997,0.29836965,-0.26360422,train
Sample_010,0.12764251,-0.066271774,0.06251569,train
Sample_012,0.12764251,-0.066271774,0.06251569,train
Sample_013,-0.39665884,-0.0954295,0.19562933,train
Sample_014,0.12764251,-0.066271774,0.06251569,train
Sample_016,0.0900514,-0.08358687,0.09137602,train
Sample_017,0.12807919,-0.06626417,0.06266757,train
Sample_019,-0.27424318,0.04086914,0.0014747828,train
Sample_024,0.12276016,-0.061228625,0.05730436,train
Sample_025,0.12764251,-0.066271774,0.06251569,train
Sample_026,0.12807919,-0.06626417,0.06266757,train
Sample_027,-0.26580825,0.30589318,-0.333835,train
Sample_028,0.12764251,-0.066271774,0.06251569,train
Sample_030,-1.3682969,0.62121177,-0.5282381,train
Sample_002,-0.46217886,0.37422574,-0.38423097,valid
Sample_023,0.07660449,-0.05370038,0.05607962,valid
Sample_029,-0.5560461,0.16658048,-0.10678804,valid
