,Gene1,Gene2,Gene3,split
Sample_001,0.08939049,-0.048666675,0.0546009,train
Sample_003,0.08876605,-0.048366334,0.05425504,train
Sample_004,-1.1701224,0.5849721,-0.46289533,train
Sample_005,0.08876605,-0.048366334,0.05425504,train
Sample_006,0.08876605,-0.048366334,0.05425504,train
Sample_007,-0.514231,0.31185699,-0.26729247,train
Sample_008,-1.1199466,0.5140518,-0.3846141,train
Sample_009,-0.3557108,-0.20807476,0.36505365,train
Sample_010,0.08876605,-0.048366334,0.05425504,train
Sample_012,-0.13899264,-0.13020408,0.21351437,train
Sample_013,0.08876605,-0.048366334,0.05425504,train
Sample_014,-0.26227736,0.2766219,-0.28144893,train
Sample_016,-1.2637405,0.9310395,-0.8878213,train
Sample_017,0.08939049,-0.048666675,0.0546009,train
Sample_019,0.071176216,-0.054686673,0.06655466,train
Sample_024,0.08939049,-0.048666675,0.0546009,train
Sample_025,-0.39399624,-0.2218314,0.3918246,train
Sample_026,0.07827855,-0.05213468,0.061588384,train
Sample_027,-0.4870948,0.10711661,-0.009315308,train
Sample_028,0.08876605,-0.048366334,0.05425504,train
Sample_030,0.08876605,-0.048366334,0.05425504,train
Sample_002,0.090009846,-0.04900583,0.054786198,valid
Sample_023,-0.5546672,0.37135354,-0.33323616,valid
Sample_029,-0.7105992,0.42346936,-0.36323196,valid
