,LatDim_0,LatDim_1,split
Sample_001,-0.33533192,-0.9923251,train
Sample_003,1.6290784,-1.4500196,train
Sample_004,0.2979863,-0.3817403,train
Sample_005,1.6132555,-1.8248017,train
Sample_006,1.053257,0.9835767,train
Sample_007,-0.7224364,-0.89209247,train
Sample_008,1.1613232,-0.27143547,train
Sample_009,-0.10658156,-0.9983047,train
Sample_010,-0.20334443,2.4860191,train
Sample_012,0.601592,-1.4560332,train
Sample_013,-0.2527932,1.1952318,train
Sample_014,1.3023531,-0.363912,train
Sample_016,0.519752,1.3735231,train
Sample_017,0.07871848,-0.65801847,train
Sample_019,0.8721432,0.19389303,train
Sample_024,1.9264398,-2.3531485,train
Sample_025,-0.15350291,0.3225542,train
Sample_026,0.7075022,-1.1119521,train
Sample_027,0.82444406,-0.6597699,train
Sample_028,2.0163274,-0.54220945,train
Sample_030,1.0362728,0.017480265,train
Sample_002,0.13041648,-0.78207535,valid
Sample_023,3.1200643,-0.26843345,valid
Sample_029,2.446968,1.3031265,valid
