,Gene1,Gene2,Gene3,split
Sample_001,0.004816682,0.0155037,0.0054254597,train
Sample_003,-0.1410171,0.14622466,-0.12623018,train
Sample_004,0.01681358,0.0047288025,0.016470172,train
Sample_005,0.01681358,0.0047288025,0.016470172,train
Sample_006,0.01681358,0.0047288025,0.016470172,train
Sample_007,-0.6654549,0.09557951,0.07546202,train
Sample_008,0.017669866,0.0039801784,0.017048016,train
Sample_009,-0.88309294,-0.18007003,0.4896017,train
Sample_010,-0.39716107,0.27172565,-0.22268447,train
Sample_012,-1.66863,0.6287214,-0.3563116,train
Sample_013,0.01681358,0.0047288025,0.016470172,train
Sample_014,-1.6581116,0.5651426,-0.27680087,train
Sample_016,-1.2587305,1.0449164,-1.0026855,train
Sample_017,0.01681358,0.0047288025,0.016470172,train
Sample_019,-0.2516892,0.24544264,-0.22629279,train
Sample_024,-1.4684008,0.5929855,-0.36184958,train
Sample_025,-0.5903513,0.50525725,-0.47586095,train
Sample_026,0.01681358,0.0047288025,0.016470172,train
Sample_027,0.017669866,0.0039801784,0.017048016,train
Sample_028,0.01681358,0.0047288025,0.016470172,train
Sample_030,-0.25259113,0.010722832,0.07853943,train
Sample_002,-0.42825687,0.11726642,-0.014635168,valid
Sample_023,0.01851666,0.0032515046,0.017535962,valid
Sample_029,0.01851666,0.0032515046,0.017535962,valid
