,LatDim_0,LatDim_1,split
Sample_001,1.4774661,0.84593457,train
Sample_003,-0.58121645,0.19068237,train
Sample_004,-1.0248693,0.27381667,train
Sample_005,-0.079941005,1.3082228,train
Sample_006,0.5694959,0.21568386,train
Sample_007,1.7731451,-0.38818914,train
Sample_008,1.0021594,0.7083802,train
Sample_009,2.7064188,-0.37643886,train
Sample_010,-1.2476565,0.7604716,train
Sample_012,2.271234,0.5188162,train
Sample_013,-0.0072067305,1.5151248,train
Sample_014,-0.780217,-0.3841747,train
Sample_016,1.6777833,-1.7768428,train
Sample_017,0.10974127,1.3109572,train
Sample_019,-0.36228737,0.7124428,train
Sample_024,-0.65386343,0.79104125,train
Sample_025,0.4690677,-0.5300446,train
Sample_026,0.5564567,-0.6190055,train
Sample_027,-0.62381494,2.5201626,train
Sample_028,0.09756781,-2.829349,train
Sample_030,-0.41877216,0.36770695,train
Sample_002,2.0733135,1.3333548,valid
Sample_023,1.720019,-0.010951175,valid
Sample_029,-0.24045587,0.3477273,valid
