,Gene1,Gene2,Gene3,split
Sample_001,0.09134187,-0.040645823,0.03945516,train
Sample_003,0.11199203,-0.059774578,0.05957376,train
Sample_004,0.11199203,-0.059774578,0.05957376,train
Sample_005,0.00905785,-0.10188407,0.13544899,train
Sample_006,-0.38193512,-0.25892228,0.42245445,train
Sample_007,-0.9845824,0.34505928,-0.22573696,train
Sample_008,-0.07951772,0.117625654,-0.12700626,train
Sample_009,0.11199203,-0.059774578,0.05957376,train
Sample_010,0.11244035,-0.06002038,0.05950345,train
Sample_012,-0.045245305,-0.123171486,0.1750936,train
Sample_013,0.11199203,-0.059774578,0.05957376,train
Sample_014,-1.4747313,0.8257449,-0.7352518,train
Sample_016,0.11244035,-0.06002038,0.05950345,train
Sample_017,0.11199203,-0.059774578,0.05957376,train
Sample_019,-0.31998202,0.18596795,-0.16280964,train
Sample_024,0.089846246,-0.06870359,0.07584392,train
Sample_025,0.11199203,-0.059774578,0.05957376,train
Sample_026,-0.91722476,0.36451697,-0.26305497,train
Sample_027,-0.16554067,0.11742732,-0.10813369,train
Sample_028,0.11244035,-0.06002038,0.05950345,train
Sample_030,0.11199203,-0.059774578,0.05957376,train
Sample_002,0.11286262,-0.060186446,0.0595734,valid
Sample_023,-0.1758123,0.20692533,-0.22201113,valid
Sample_029,-0.34192678,-0.13628064,0.254114,valid
