,LatDim_0,LatDim_1,split
Sample_001,0.49194163,-0.89393055,train
Sample_003,0.62675995,2.3917446,train
Sample_004,1.2203891,-0.019001141,train
Sample_005,-0.4818098,0.96161985,train
Sample_006,0.50849426,-0.60218287,train
Sample_007,0.13118663,-1.1665827,train
Sample_008,-0.86646885,-0.34038955,train
Sample_009,2.7723336,0.3744326,train
Sample_010,0.1633079,-0.67311025,train
Sample_012,1.2884691,0.77065647,train
Sample_013,1.7203386,1.5284178,train
Sample_014,-0.048812985,1.5984594,train
Sample_016,0.7263992,0.94115895,train
Sample_017,-0.8254711,-0.31452388,train
Sample_019,-0.78858227,0.23516126,train
Sample_024,-0.007928282,1.1624451,train
Sample_025,0.47288743,0.71239996,train
Sample_026,-0.25810158,0.98215395,train
Sample_027,1.9484649,-0.06895912,train
Sample_028,-0.024910063,-0.38516906,train
Sample_030,-0.037960354,-0.51689166,train
Sample_002,1.5562516,0.060330823,valid
Sample_023,-0.56978554,1.5437019,valid
Sample_029,0.10598773,-0.6241796,valid
