,LatDim_0,LatDim_1,split
Sample_001,1.1284842,0.7337122,train
Sample_003,0.63776493,-1.3208569,train
Sample_004,0.6283045,0.72514015,train
Sample_005,1.4406676,0.17086522,train
Sample_006,0.897997,0.81254274,train
Sample_007,-0.27420795,-1.5105021,train
Sample_008,1.9967796,0.4544301,train
Sample_009,2.623335,-0.4118417,train
Sample_010,0.17275442,0.24989884,train
Sample_012,1.2921075,-0.5557972,train
Sample_013,0.8467182,0.5826855,train
Sample_014,2.325239,0.27381343,train
Sample_016,1.192573,0.37460744,train
Sample_017,-0.12707552,0.51269466,train
Sample_019,-0.24926993,1.3605348,train
Sample_024,0.9065858,1.5955468,train
Sample_025,-0.6412372,-0.19949159,train
Sample_026,-1.0823171,-2.607914,train
Sample_027,0.08312817,-0.36317405,train
Sample_028,-1.6364787,0.2803083,train
Sample_030,0.27578592,0.31953436,train
Sample_002,-0.033062696,-1.6349747,valid
Sample_023,0.97510797,1.6697767,valid
Sample_029,0.46614558,-0.2546996,valid
