,Gene1,Gene2,Gene3,split
Sample_001,-0.4668767,0.28430957,-0.23682018,train
Sample_003,-0.015105713,-0.053154103,0.08982134,train
Sample_004,-0.096707955,0.11165671,-0.10472989,train
Sample_005,-0.23986784,-0.12511818,0.24037032,train
Sample_006,-0.28384763,0.23945719,-0.22438855,train
Sample_007,0.05921275,-0.030121723,0.04071192,train
Sample_008,-1.0802242,0.455483,-0.30584508,train
Sample_009,-1.5056019,0.3873059,-0.10957165,train
Sample_010,0.058518227,-0.029581277,0.040506944,train
Sample_012,-0.30834106,-0.04926975,0.15862398,train
Sample_013,-0.29669824,0.19071303,-0.15785544,train
Sample_014,-1.4053848,0.50220984,-0.28478944,train
Sample_016,-0.49816924,0.22840886,-0.15622325,train
Sample_017,0.058518227,-0.029581277,0.040506944,train
Sample_019,0.058518227,-0.029581277,0.040506944,train
Sample_024,-0.48956907,0.4691152,-0.47230905,train
Sample_025,0.058518227,-0.029581277,0.040506944,train
Sample_026,0.058518227,-0.029581277,0.040506944,train
Sample_027,0.058518227,-0.029581277,0.040506944,train
Sample_028,0.05921275,-0.030121723,0.04071192,train
Sample_030,0.058518227,-0.029581277,0.040506944,train
Sample_002,0.059880268,-0.030577281,0.04108337,valid
Sample_023,-0.4401216,0.41491872,-0.41460726,valid
Sample_029,0.059880268,-0.030577281,0.04108337,valid
