,Gene1,Gene2,Gene3,split
Sample_001,0.01851666,0.0032515046,0.017535962,train
Sample_003,0.019399598,0.0024795132,0.01800156,train
Sample_004,-0.45552388,0.39821172,-0.37212214,train
Sample_005,0.01851666,0.0032515046,0.017535962,train
Sample_006,-1.8261846,0.8061873,-0.54740715,train
Sample_007,0.01851666,0.0032515046,0.017535962,train
Sample_008,0.01851666,0.0032515046,0.017535962,train
Sample_009,-2.4010215,1.1181782,-0.80220276,train
Sample_010,0.01851666,0.0032515046,0.017535962,train
Sample_012,-0.18600702,0.18671206,-0.16783476,train
Sample_013,0.019399598,0.0024795132,0.01800156,train
Sample_014,-0.64538723,-0.11880661,0.34795722,train
Sample_016,0.019399598,0.0024795132,0.01800156,train
Sample_017,-0.43911868,-0.12285231,0.29975587,train
Sample_019,0.01851666,0.0032515046,0.017535962,train
Sample_024,-0.4894724,0.34608087,-0.29568028,train
Sample_025,0.01851666,0.0032515046,0.017535962,train
Sample_026,-0.39834917,0.37706232,-0.35949466,train
Sample_027,0.01851666,0.0032515046,0.017535962,train
Sample_028,-0.75734377,0.38857725,-0.28140894,train
Sample_030,0.01851666,0.0032515046,0.017535962,train
Sample_002,-0.53970003,0.25565508,-0.16669998,valid
Sample_023,0.020230785,0.0017401485,0.018524705,valid
Sample_029,-0.19791426,-0.004196832,0.082213536,valid
