,LatDim_0,LatDim_1,split
Sample_001,-0.9807295,0.31052944,train
Sample_003,0.6519003,-1.7040492,train
Sample_004,1.423053,0.12416849,train
Sample_005,-0.32310608,-0.3567184,train
Sample_006,-0.33738577,-0.5701146,train
Sample_007,-2.4888628,-0.7814309,train
Sample_008,0.5039819,-0.38507542,train
Sample_009,0.7865877,0.25924277,train
Sample_010,1.0894287,0.7386373,train
Sample_012,0.016243655,-1.1947829,train
Sample_013,0.5267383,1.571482,train
Sample_014,-0.28828365,0.5464299,train
Sample_016,0.94297206,-0.71867406,train
Sample_017,-0.24440116,-0.823952,train
Sample_019,-0.3471931,-0.030852947,train
Sample_024,1.5132043,1.9026407,train
Sample_025,0.4608557,2.123022,train
Sample_026,-1.4033636,0.25603032,train
Sample_027,-0.049060404,-1.3991249,train
Sample_028,-1.5424647,0.40830195,train
Sample_030,0.179472,-1.01517,train
Sample_002,0.24981454,1.1627303,valid
Sample_023,-0.18798646,0.26857838,valid
Sample_029,1.1460074,-1.2587507,valid
