,LatDim_0,LatDim_1,split
Sample_001,0.57022816,-1.0547638,train
Sample_003,1.424014,-0.72097653,train
Sample_004,2.5308795,1.5567627,train
Sample_005,2.1310868,-1.9342127,train
Sample_006,2.0136185,1.2114267,train
Sample_007,-0.43471867,-0.31690955,train
Sample_008,-0.53802073,0.6685416,train
Sample_009,0.6402666,0.6755918,train
Sample_010,-0.5180831,0.52915084,train
Sample_012,2.3824155,0.9072869,train
Sample_013,0.571792,0.6065138,train
Sample_014,2.141483,0.2249649,train
Sample_016,1.5469413,-0.75430995,train
Sample_017,2.0495596,0.9795299,train
Sample_019,-0.3765369,-0.31260496,train
Sample_024,1.5161432,-0.19202921,train
Sample_025,0.48005578,1.6863005,train
Sample_026,2.224318,-0.54121727,train
Sample_027,1.2037201,-0.6376648,train
Sample_028,-0.3963499,0.70260435,train
Sample_030,-0.31938913,0.40264058,train
Sample_002,0.09765932,0.530342,valid
Sample_023,0.540231,-0.82407326,valid
Sample_029,0.945299,-0.6780602,valid
