,LatDim_0,LatDim_1,split
Sample_001,0.79912144,-1.1312834,train
Sample_003,-0.53933585,0.43084502,train
Sample_004,2.1024678,-0.08809262,train
Sample_005,-0.8715581,0.6843123,train
Sample_006,-0.4670509,-0.2343107,train
Sample_007,2.0689342,1.3964195,train
Sample_008,-0.023079246,0.32762632,train
Sample_009,0.14002395,0.53727996,train
Sample_010,0.33561194,-0.2578278,train
Sample_012,0.98912746,0.48009217,train
Sample_013,0.11240888,0.15980613,train
Sample_014,0.5196109,-0.104156315,train
Sample_016,-0.40417656,-0.15229873,train
Sample_017,-0.11676562,0.35368732,train
Sample_019,1.329001,-0.8481586,train
Sample_024,0.8835872,0.50307155,train
Sample_025,0.90366524,0.55566645,train
Sample_026,1.9908211,0.31172913,train
Sample_027,0.796296,1.3850123,train
Sample_028,-0.38138348,0.40881714,train
Sample_030,-0.68255544,0.12928644,train
Sample_002,1.6651411,0.9430931,valid
Sample_023,1.6021504,0.25909862,valid
Sample_029,1.1174722,0.2759757,valid
