,Gene1,Gene2,Gene3,split
Sample_001,0.29141203,-0.5736348,0.58010685,train
Sample_003,0.044550158,-0.11427314,0.18524037,train
Sample_004,-0.06503003,0.08963414,0.009962024,train
Sample_005,0.28850216,-0.56822014,0.5754524,train
Sample_006,0.30972323,-0.20632842,-0.62822735,train
Sample_007,0.60695106,-0.44106498,-1.134394,train
Sample_008,0.932522,-1.1358597,-0.33929414,train
Sample_009,0.25760028,-0.16516414,-0.5394641,train
Sample_010,0.35652524,-0.24328506,-0.70958716,train
Sample_012,0.23960292,-0.4772282,0.4972359,train
Sample_013,-0.02934438,0.02272027,0.068028,train
Sample_014,-0.06503003,0.08963414,0.009962024,train
Sample_016,0.21143445,-0.12870455,-0.4608456,train
Sample_017,-0.06503003,0.08963414,0.009962024,train
Sample_019,0.32492813,-0.21831873,-0.65573716,train
Sample_024,-0.06565717,0.0903004,0.009925397,train
Sample_025,0.46045178,-0.8881847,0.8504934,train
Sample_026,0.28867245,-0.1897035,-0.5923787,train
Sample_027,0.076410286,-0.1735586,0.23620206,train
Sample_028,0.3028313,-0.5948838,0.59837246,train
Sample_030,0.56016326,-1.0743864,1.0112749,train
Sample_002,0.7344923,-0.54195017,-1.355501,valid
Sample_023,0.084049545,-0.02777113,-0.2461829,valid
Sample_029,0.043320075,-0.103469,0.15652654,valid
