,LatDim_0,LatDim_1,split
Sample_001,-1.3156271,-0.66348344,train
Sample_003,0.49277392,0.27583838,train
Sample_004,0.3968209,-1.3790747,train
Sample_005,1.8332255,-1.3185458,train
Sample_006,1.890023,0.41885608,train
Sample_007,1.0352244,1.578767,train
Sample_008,-0.32880908,0.5263268,train
Sample_009,0.6272783,2.8454168,train
Sample_010,0.4728924,1.592023,train
Sample_012,1.4604073,0.10944894,train
Sample_013,-0.33706763,1.1835217,train
Sample_014,0.55633086,0.54735816,train
Sample_016,-0.4008761,0.67414755,train
Sample_017,0.14248313,0.4735154,train
Sample_019,-0.63263994,-0.2872266,train
Sample_024,-0.51196784,-0.79600155,train
Sample_025,0.544718,-1.2432021,train
Sample_026,1.751702,1.7549158,train
Sample_027,0.23080075,0.67376584,train
Sample_028,-0.3242673,-0.6276348,train
Sample_030,1.0265566,2.152517,train
Sample_002,0.5538814,-1.0131409,valid
Sample_023,-0.11360813,-0.83917207,valid
Sample_029,0.74496907,0.24416535,valid
