,Gene1,Gene2,Gene3,split
Sample_001,0.024561118,0.013081808,-0.112415224,train
Sample_003,0.1310556,-0.2564522,0.28963256,train
Sample_004,0.22270234,-0.42386812,0.43427607,train
Sample_005,1.0318588,-1.901997,1.7113453,train
Sample_006,-0.048012134,0.070140615,0.00796823,train
Sample_007,0.4986934,-0.74550295,0.30039644,train
Sample_008,0.15057386,-0.08570406,-0.3235027,train
Sample_009,0.6887057,-0.53665817,-1.1341759,train
Sample_010,0.2859214,-0.19180779,-0.5502271,train
Sample_012,0.13544676,-0.26534963,0.29769456,train
Sample_013,-0.047354568,0.069459066,0.008052741,train
Sample_014,0.01235541,0.022778757,-0.09325929,train
Sample_016,0.21948121,-0.13972297,-0.43893132,train
Sample_017,0.0040762946,0.029140588,-0.07810053,train
Sample_019,-0.037055887,0.061385565,-0.009198864,train
Sample_024,-0.047354568,0.069459066,0.008052741,train
Sample_025,0.29457432,-0.5551605,0.5477097,train
Sample_026,0.326284,-0.4443587,0.069016084,train
Sample_027,0.0465584,-0.0041626394,-0.14926349,train
Sample_028,-0.047354568,0.069459066,0.008052741,train
Sample_030,0.56745523,-0.41272944,-1.0240804,train
Sample_002,0.028645802,-0.070587695,0.13006175,valid
Sample_023,-0.048602227,0.07080495,0.008000823,valid
Sample_029,0.026780467,-0.06717344,0.12711431,valid
