,Gene1,Gene2,Gene3,split
Sample_001,0.1352749,-0.24016832,0.19689648,train
Sample_003,0.1464996,-0.073967524,-0.3801753,train
Sample_004,-0.07780662,0.10570975,0.009820209,train
Sample_005,0.2337215,-0.14397272,-0.5304984,train
Sample_006,-0.0656043,0.08269425,0.030265953,train
Sample_007,-0.07780662,0.10570975,0.009820209,train
Sample_008,-0.07780662,0.10570975,0.009820209,train
Sample_009,-0.07780662,0.10570975,0.009820209,train
Sample_010,-0.06617019,0.08415073,0.028526273,train
Sample_012,0.14672406,-0.12921807,-0.2048504,train
Sample_013,0.22710493,-0.1386697,-0.5190225,train
Sample_014,0.34228033,-0.67259246,0.68512803,train
Sample_016,0.34810433,-0.23564787,-0.72888553,train
Sample_017,0.33747113,-0.66379005,0.6782904,train
Sample_019,0.11265527,-0.046940982,-0.32051948,train
Sample_024,0.5187905,-0.3724488,-1.0249258,train
Sample_025,0.086066484,-0.19790073,0.2732533,train
Sample_026,0.3486106,-0.6843207,0.6953043,train
Sample_027,0.42917565,-0.30053017,-0.8706169,train
Sample_028,0.12654456,-0.27316004,0.33918375,train
Sample_030,-0.07780662,0.10570975,0.009820209,train
Sample_002,-0.07119477,0.1006624,-0.0031645931,valid
Sample_023,-0.07874494,0.10671259,0.009937159,valid
Sample_029,-0.025239248,0.0076711774,0.09596299,valid
