,LatDim_0,LatDim_1,split
Sample_001,1.821132,-0.8256381,train
Sample_003,0.5808307,1.9617964,train
Sample_004,-1.1031699,0.12510945,train
Sample_005,0.17721796,-0.45941973,train
Sample_006,1.2623014,0.6249115,train
Sample_007,-0.17955226,2.1373374,train
Sample_008,0.54144645,1.0721693,train
Sample_009,-0.20523947,1.0458711,train
Sample_010,-0.53687316,-0.20937909,train
Sample_012,1.1449578,0.6459227,train
Sample_013,1.5165108,-1.081897,train
Sample_014,1.6584312,-2.7131693,train
Sample_016,-0.74626285,1.0008006,train
Sample_017,-1.6101862,0.7126046,train
Sample_019,0.25302902,0.8475272,train
Sample_024,-0.78453827,-1.1624196,train
Sample_025,-0.0813836,-2.2466564,train
Sample_026,0.12663573,0.9761653,train
Sample_027,0.20745568,1.2733867,train
Sample_028,1.975824,-0.8045294,train
Sample_030,0.22414568,0.4818926,train
Sample_002,-0.70611346,-0.6995447,valid
Sample_023,-0.617669,-0.57072514,valid
Sample_029,0.05238944,-1.2891953,valid
