,Gene1,Gene2,Gene3,split
Sample_001,-0.07639028,0.10413078,0.009873607,train
Sample_003,-0.07639028,0.10413078,0.009873607,train
Sample_004,0.32808295,-0.21945387,-0.68881243,train
Sample_005,0.16748127,-0.3479824,0.40082502,train
Sample_006,0.2304855,-0.14143315,-0.52004325,train
Sample_007,0.031489767,-0.09572204,0.18234189,train
Sample_008,-0.07639028,0.10413078,0.009873607,train
Sample_009,-0.07591199,0.10350516,0.0097908825,train
Sample_010,0.09200583,-0.2079776,0.27956665,train
Sample_012,0.30994508,-0.35037985,-0.19786566,train
Sample_013,0.46620315,-0.32986903,-0.92765516,train
Sample_014,0.29348433,-0.5817146,0.6032608,train
Sample_016,0.43846166,-0.6339308,0.1513137,train
Sample_017,0.21505038,-0.38527244,0.31658688,train
Sample_019,0.003967397,0.03964849,-0.12833957,train
Sample_024,0.120228045,-0.260329,0.32490826,train
Sample_025,0.29478183,-0.1928325,-0.6312269,train
Sample_026,-0.07639028,0.10413078,0.009873607,train
Sample_027,-0.014716018,-0.010011628,0.10810796,train
Sample_028,0.1764614,-0.3646403,0.41525245,train
Sample_030,0.34148398,-0.6707525,0.68037677,train
Sample_002,0.66088873,-0.48599902,-1.267974,valid
Sample_023,0.1337103,-0.06392742,-0.3548695,valid
Sample_029,0.2563451,-0.25519407,-0.27216965,valid
