,LatDim_0,LatDim_1,split
Sample_001,-0.3108178,0.29481342,train
Sample_003,2.4781797,-1.0090996,train
Sample_004,0.41078305,-0.30728802,train
Sample_005,-0.05307579,1.363692,train
Sample_006,2.2657309,0.12472269,train
Sample_007,2.6404061,-1.0802891,train
Sample_008,0.674589,-2.2045538,train
Sample_009,0.6287283,-0.2364243,train
Sample_010,1.0089512,-1.3561332,train
Sample_012,1.1076496,0.7481083,train
Sample_013,2.5070727,-0.7199223,train
Sample_014,-0.48405084,1.2823366,train
Sample_016,1.8741561,0.42110065,train
Sample_017,-1.034982,-0.6533731,train
Sample_019,-0.41871983,0.95844036,train
Sample_024,2.0709941,-0.25303704,train
Sample_025,-0.23007053,-1.5835063,train
Sample_026,0.3086419,1.2644268,train
Sample_027,0.44510946,3.771608,train
Sample_028,0.82480437,0.85804754,train
Sample_030,2.7351196,-0.4416333,train
Sample_002,0.63939595,1.2267338,valid
Sample_023,-1.0233253,-0.5795365,valid
Sample_029,-0.4879366,0.42853385,valid
