,LatDim_0,LatDim_1,split
Sample_001,-0.6458419,0.093009956,train
Sample_003,0.48602122,1.3460525,train
Sample_004,-0.10308635,1.3824037,train
Sample_005,-0.035940766,0.92421997,train
Sample_006,0.56830055,0.7515638,train
Sample_007,-0.37796694,-1.5400085,train
Sample_008,1.2264102,0.29922807,train
Sample_009,1.810183,0.6247892,train
Sample_010,0.957198,1.9979705,train
Sample_012,2.9277568,0.42418852,train
Sample_013,0.5819779,-0.122207545,train
Sample_014,2.6866674,1.7596488,train
Sample_016,1.8747983,-0.53052425,train
Sample_017,2.865014,0.894211,train
Sample_019,0.85419333,0.23831739,train
Sample_024,-0.6499183,-1.060703,train
Sample_025,-0.9283612,-0.21270181,train
Sample_026,0.2764742,0.42489794,train
Sample_027,0.6248776,1.6620808,train
Sample_028,-0.043324072,0.12562968,train
Sample_030,0.5657029,-0.07078356,train
Sample_002,0.2112554,-2.096178,valid
Sample_023,0.27047083,0.74045044,valid
Sample_029,-0.84745985,1.0244282,valid
