,Gene1,Gene2,Gene3,split
Sample_001,-0.00035179075,0.019780813,0.009428597,train
Sample_003,0.4117918,-0.49231148,-0.08439421,train
Sample_004,0.38135514,-0.64432,0.5923404,train
Sample_005,-0.00035179075,0.019780813,0.009428597,train
Sample_006,0.22280464,-0.24062765,-0.10112213,train
Sample_007,0.44510397,-0.585266,0.09069977,train
Sample_008,0.3264986,-0.25240472,-0.53945434,train
Sample_009,0.16468027,-0.2668039,0.26070252,train
Sample_010,-0.0011222349,0.020606749,0.009603749,train
Sample_012,0.4655167,-0.36769322,-0.77415955,train
Sample_013,0.69992226,-1.1981405,1.0777044,train
Sample_014,0.5006607,-0.39743868,-0.8319264,train
Sample_016,0.6008134,-0.4808411,-1.0001137,train
Sample_017,-0.00035179075,0.019780813,0.009428597,train
Sample_019,0.5713351,-0.97297597,0.8798656,train
Sample_024,-0.00035179075,0.019780813,0.009428597,train
Sample_025,0.4638706,-0.36680162,-0.77014446,train
Sample_026,0.29181615,-0.22315338,-0.48241338,train
Sample_027,-0.00035179075,0.019780813,0.009428597,train
Sample_028,-0.00035179075,0.019780813,0.009428597,train
Sample_030,-0.00035179075,0.019780813,0.009428597,train
Sample_002,0.27584642,-0.46199054,0.4330755,valid
Sample_023,0.5964213,-0.47613156,-0.99544,valid
Sample_029,0.85619223,-0.69213665,-1.4318154,valid
