,Gene1,Gene2,Gene3,split
Sample_001,-0.06802652,0.082068235,0.039352413,train
Sample_003,0.3230818,-0.2132926,-0.70346534,train
Sample_004,0.27644712,-0.55213875,0.5943291,train
Sample_005,-0.019730203,0.06194669,-0.10523329,train
Sample_006,-0.086470075,0.115609646,0.010402766,train
Sample_007,0.015401676,0.03373976,-0.16654098,train
Sample_008,-0.086470075,0.115609646,0.010402766,train
Sample_009,0.18567534,-0.10297074,-0.463681,train
Sample_010,-0.085995,0.11514983,0.010403641,train
Sample_012,0.20054476,-0.41239575,0.4720439,train
Sample_013,0.6600164,-1.2583245,1.2122924,train
Sample_014,0.14781599,-0.13230985,-0.20450774,train
Sample_016,-0.085995,0.11514983,0.010403641,train
Sample_017,-0.085995,0.11514983,0.010403641,train
Sample_019,0.5769467,-0.9979551,0.7316036,train
Sample_024,-0.04503157,0.039338775,0.0771739,train
Sample_025,0.0882497,-0.024748959,-0.29366612,train
Sample_026,0.5018156,-0.35673708,-1.01644,train
Sample_027,-0.085995,0.11514983,0.010403641,train
Sample_028,0.5065765,-0.36061808,-1.023677,train
Sample_030,-0.085995,0.11514983,0.010403641,train
Sample_002,-0.028395984,0.06916072,-0.09156984,valid
Sample_023,-0.08687674,0.11609357,0.010499349,valid
Sample_029,0.27614775,-0.5518083,0.5955248,valid
