,Gene1,Gene2,Gene3,split
Sample_001,0.04832168,0.01790931,-0.2498228,train
Sample_003,-0.009691209,0.0628742,-0.14999355,train
Sample_004,0.056608893,-0.16119865,0.27341115,train
Sample_005,0.08517401,-0.010654345,-0.31323868,train
Sample_006,0.3725165,-0.23302361,-0.808291,train
Sample_007,-0.10354449,0.1356184,0.011510222,train
Sample_008,-0.09790844,0.13125,0.0018116394,train
Sample_009,0.5747196,-0.3900935,-1.1556542,train
Sample_010,-0.10354449,0.1356184,0.011510222,train
Sample_012,0.03436716,0.028725244,-0.22580968,train
Sample_013,0.46682936,-0.92083985,0.94212866,train
Sample_014,0.34487104,-0.21194147,-0.76012826,train
Sample_016,0.31543314,-0.64047176,0.6957866,train
Sample_017,0.3269053,-0.6616696,0.71382946,train
Sample_019,0.31265157,-0.63526857,0.69057316,train
Sample_024,0.19254406,-0.41280293,0.49460647,train
Sample_025,-0.02645503,0.07586757,-0.12114617,train
Sample_026,0.0629996,0.0067441016,-0.2757317,train
Sample_027,-0.10354449,0.1356184,0.011510222,train
Sample_028,-0.085516825,0.10198003,0.041476138,train
Sample_030,0.21467622,-0.45379657,0.53071713,train
Sample_002,0.1897819,-0.09121694,-0.49444917,valid
Sample_023,-0.07396968,0.08043957,0.06085371,valid
Sample_029,-0.10423609,0.13647242,0.011452709,valid
