,LatDim_0,LatDim_1,split
Sample_001,0.8933437,0.9690861,train
Sample_003,0.081254445,-0.77056277,train
Sample_004,-0.36559972,-1.8847873,train
Sample_005,0.016940178,0.6026155,train
Sample_006,-2.0286539,-0.063298866,train
Sample_007,-0.3928954,0.28614944,train
Sample_008,0.7842733,0.9403786,train
Sample_009,0.053592212,-0.36411217,train
Sample_010,0.5482827,0.7128206,train
Sample_012,0.64900625,0.084518306,train
Sample_013,0.42084873,0.29350042,train
Sample_014,0.7494964,1.7592504,train
Sample_016,0.008763194,0.7036843,train
Sample_017,2.1765409,-0.052237235,train
Sample_019,2.1593919,-0.8879319,train
Sample_024,-0.38419306,-0.5163399,train
Sample_025,-1.5712558,1.9676493,train
Sample_026,-1.794107,-0.49438182,train
Sample_027,0.93953484,0.7844809,train
Sample_028,-1.668379,1.0418137,train
Sample_030,-0.42581075,0.20843302,train
Sample_002,-2.0284224,-0.65070474,valid
Sample_023,0.47892,2.1606634,valid
Sample_029,0.4450799,-0.66026336,valid
