,LatDim_0,LatDim_1,split
Sample_001,-0.32641053,1.8060117,train
Sample_003,0.805474,-2.4316034,train
Sample_004,0.7344487,0.1350884,train
Sample_005,0.85645795,-1.5967377,train
Sample_006,1.1673702,0.78608006,train
Sample_007,-0.82569605,0.5007102,train
Sample_008,-0.37987012,-1.4095216,train
Sample_009,-0.839317,0.73485976,train
Sample_010,1.7645427,0.61272615,train
Sample_012,-0.10530901,1.8457355,train
Sample_013,0.13421944,1.0717669,train
Sample_014,1.7423683,2.101626,train
Sample_016,0.5795862,1.5340493,train
Sample_017,-0.4937412,0.8040732,train
Sample_019,-0.034472164,-0.737986,train
Sample_024,-1.2347535,0.7605676,train
Sample_025,-0.5907331,2.125519,train
Sample_026,1.3211222,0.43602633,train
Sample_027,-0.09589456,-0.8894612,train
Sample_028,0.10691159,0.27490854,train
Sample_030,-2.0022542,1.535804,train
Sample_002,0.048284218,0.27536494,valid
Sample_023,-0.45947155,-2.766284,valid
Sample_029,-0.5701682,-1.1288545,valid
