,LatDim_0,LatDim_1,split
Sample_001,-0.13877511,-0.9275123,train
Sample_003,-0.02628775,-0.6352543,train
Sample_004,-1.2516196,-1.5079352,train
Sample_005,-0.45148003,-0.7827605,train
Sample_006,0.7568497,1.0460002,train
Sample_007,1.3937103,-1.4216028,train
Sample_008,-0.6410246,0.02742473,train
Sample_009,0.7623129,0.85513467,train
Sample_010,-0.10045366,0.041510426,train
Sample_012,-0.8836099,-0.4463244,train
Sample_013,-0.032287538,-0.46233958,train
Sample_014,1.2335261,-0.45581654,train
Sample_016,2.5908802,-1.3611369,train
Sample_017,1.9177538,0.7478597,train
Sample_019,1.5533663,1.3913504,train
Sample_024,-0.2594612,0.03522506,train
Sample_025,-0.9447752,-0.4491255,train
Sample_026,0.99831223,0.8333132,train
Sample_027,-0.6373818,1.1135378,train
Sample_028,0.09337852,0.7045758,train
Sample_030,0.061113965,-0.6197881,train
Sample_002,-1.847469,-0.88848186,valid
Sample_023,-0.61424553,-0.082420595,valid
Sample_029,0.17941506,0.41041198,valid
