,Gene1,Gene2,Gene3,split
Sample_001,0.002834113,0.016588889,0.010245078,train
Sample_003,0.53357303,-0.9007834,0.8161626,train
Sample_004,0.00798092,0.012283575,0.0015957458,train
Sample_005,0.002834113,0.016588889,0.010245078,train
Sample_006,0.002834113,0.016588889,0.010245078,train
Sample_007,0.45440188,-0.36114842,-0.7486253,train
Sample_008,0.26445714,-0.43562168,0.407515,train
Sample_009,0.57375115,-0.88415736,0.5684783,train
Sample_010,0.5588599,-0.5194047,-0.6698246,train
Sample_012,0.7767346,-1.3233382,1.1870646,train
Sample_013,0.002834113,0.016588889,0.010245078,train
Sample_014,0.55876005,-0.44844422,-0.92400163,train
Sample_016,0.0019947232,0.017359737,0.009846183,train
Sample_017,0.06854066,-0.09698366,0.1100193,train
Sample_019,0.3825374,-0.6397212,0.58681774,train
Sample_024,0.617398,-0.49749497,-1.0225441,train
Sample_025,0.18507552,-0.13558377,-0.29770643,train
Sample_026,0.14007953,-0.22063726,0.21864979,train
Sample_027,0.45123243,-0.52669346,-0.1416119,train
Sample_028,0.002834113,0.016588889,0.010245078,train
Sample_030,0.002834113,0.016588889,0.010245078,train
Sample_002,0.0012390153,0.018143237,0.009699313,valid
Sample_023,0.0012390153,0.018143237,0.009699313,valid
Sample_029,0.23524556,-0.38723457,0.36550385,valid
