,Gene1,Gene2,Gene3,split
Sample_001,0.80574584,-1.4628141,1.328554,train
Sample_003,0.9426849,-1.7099603,1.5429301,train
Sample_004,0.29471022,-0.20501658,-0.54514194,train
Sample_005,0.5520768,-0.4090005,-0.975961,train
Sample_006,0.34596092,-0.6329991,0.6087672,train
Sample_007,0.22715427,-0.41857803,0.42277703,train
Sample_008,-0.036729146,0.057675984,0.009671295,train
Sample_009,0.4943391,-0.3632387,-0.87931097,train
Sample_010,-0.03577184,0.05594825,0.011169943,train
Sample_012,0.16539823,-0.3080812,0.32732052,train
Sample_013,-0.03744359,0.05842702,0.0095601,train
Sample_014,0.029532786,-0.06259039,0.11448147,train
Sample_016,-0.03744359,0.05842702,0.0095601,train
Sample_017,-0.036729146,0.057675984,0.009671295,train
Sample_019,0.13927191,-0.08181913,-0.28494585,train
Sample_024,-0.036729146,0.057675984,0.009671295,train
Sample_025,0.5435918,-0.99142665,0.919777,train
Sample_026,0.2163048,-0.14287393,-0.41389507,train
Sample_027,0.49205106,-0.36142522,-0.87548083,train
Sample_028,-0.036729146,0.057675984,0.009671295,train
Sample_030,0.2810482,-0.19418836,-0.52227247,train
Sample_002,0.7477742,-1.3620807,1.2412599,valid
Sample_023,-0.038094163,0.05915025,0.009454169,valid
Sample_029,0.4263686,-0.30833262,-0.7679727,valid
