,LatDim_0,LatDim_1,split
Sample_001,-0.29278576,-0.83417463,train
Sample_003,0.81151545,-0.57663584,train
Sample_004,2.6411588,-0.6281775,train
Sample_005,1.7027953,0.25850815,train
Sample_006,2.067573,1.8663685,train
Sample_007,1.094518,1.0812217,train
Sample_008,1.0194123,1.3799759,train
Sample_009,0.88041854,-0.91904783,train
Sample_010,0.547753,-0.5956077,train
Sample_012,0.81658316,-0.25020808,train
Sample_013,-0.8548633,2.29688,train
Sample_014,0.24021056,-2.4903052,train
Sample_016,1.2620116,-0.43984073,train
Sample_017,0.7641329,-0.78270155,train
Sample_019,-1.9393958,0.98880893,train
Sample_024,0.6598743,0.6967742,train
Sample_025,0.5900893,-0.1917539,train
Sample_026,-0.47707966,-0.012870066,train
Sample_027,0.018594151,1.2665746,train
Sample_028,0.09021374,1.1673979,train
Sample_030,-1.6951551,-1.9545114,train
Sample_002,-0.44003883,-1.796513,valid
Sample_023,1.3867866,0.64232546,valid
Sample_029,-0.23948382,-1.276911,valid
