,LatDim_0,LatDim_1,split
Sample_001,0.27658543,1.5741911,train
Sample_003,2.670955,0.24071522,train
Sample_004,0.93358034,0.20918502,train
Sample_005,0.8292568,0.47763702,train
Sample_006,0.2188017,-0.68451977,train
Sample_007,1.0130529,-1.0555155,train
Sample_008,0.75760597,-0.8269519,train
Sample_009,1.7287369,-2.3939466,train
Sample_010,0.25133094,0.4880668,train
Sample_012,0.6088518,-0.879617,train
Sample_013,1.0192051,0.7497754,train
Sample_014,-2.3601325,-2.1777136,train
Sample_016,1.3437192,-1.0992441,train
Sample_017,1.2528495,0.3968528,train
Sample_019,1.5596247,0.4717055,train
Sample_024,0.44486314,-0.09926493,train
Sample_025,-0.27507967,-0.6833292,train
Sample_026,0.82090604,-1.4029186,train
Sample_027,0.2538863,-1.0117204,train
Sample_028,0.41209632,1.165864,train
Sample_030,-0.40206033,0.62293726,train
Sample_002,0.32351422,0.30515674,valid
Sample_023,0.91329926,-0.51678175,valid
Sample_029,0.7194828,-0.94400287,valid
