,LatDim_0,LatDim_1,split
Sample_001,-0.89535266,0.43666404,train
Sample_003,-1.076741,-0.024886146,train
Sample_004,0.20245236,0.79431593,train
Sample_005,2.0446734,1.7099952,train
Sample_006,0.8059344,1.1890767,train
Sample_007,0.73173445,-0.40112618,train
Sample_008,-0.47373536,-0.36379093,train
Sample_009,-0.95879763,-0.22748867,train
Sample_010,0.5160199,0.6629591,train
Sample_012,-0.079075724,-0.02353815,train
Sample_013,-0.8699372,0.1663053,train
Sample_014,0.09291071,-0.017231084,train
Sample_016,1.8601897,2.902175,train
Sample_017,1.6164954,0.5920313,train
Sample_019,2.6793811,-1.2258221,train
Sample_024,0.54181767,0.31827784,train
Sample_025,-1.5297532,2.3777714,train
Sample_026,-1.4405433,-0.3859012,train
Sample_027,-1.0906818,-0.18116741,train
Sample_028,-0.41199633,-0.8510386,train
Sample_030,1.3495756,-0.66403836,train
Sample_002,-0.63878214,-0.2358416,valid
Sample_023,-0.18859193,0.71672016,valid
Sample_029,-1.4543272,-1.0869315,valid
