,Gene1,Gene2,Gene3,split
Sample_001,0.53051025,-0.9532716,0.8830609,train
Sample_003,0.0604095,-0.022382066,-0.14113283,train
Sample_004,0.30423737,-0.5482342,0.5308739,train
Sample_005,0.2250615,-0.40721965,0.40890545,train
Sample_006,-0.01973242,0.04187152,-0.006708104,train
Sample_007,0.80977356,-1.4531642,1.317726,train
Sample_008,0.40355873,-0.72602344,0.6854647,train
Sample_009,0.034998722,-0.0662863,0.11181192,train
Sample_010,-0.030752832,0.050966,0.010526803,train
Sample_012,0.32552564,-0.4312002,0.056011166,train
Sample_013,0.060415715,-0.11178373,0.15137272,train
Sample_014,0.087418616,-0.044036552,-0.18643612,train
Sample_016,-0.030752832,0.050966,0.010526803,train
Sample_017,0.45782465,-0.48903194,-0.323382,train
Sample_019,-0.0026474055,0.028173653,-0.035365365,train
Sample_024,0.28045183,-0.19880046,-0.5102172,train
Sample_025,1.0588967,-0.8229166,-1.8159288,train
Sample_026,0.22578625,-0.40780362,0.40876704,train
Sample_027,-0.030752832,0.050966,0.010526803,train
Sample_028,0.48019636,-0.35894513,-0.8452554,train
Sample_030,-0.030039981,0.050135583,0.010581115,train
Sample_002,-0.01060034,0.014402628,0.042878434,valid
Sample_023,0.15918526,-0.100745715,-0.30916637,valid
Sample_029,0.060887225,-0.022117026,-0.14434859,valid
