,LatDim_0,LatDim_1,split
Sample_001,-0.6975482,-1.3141283,train
Sample_003,0.30534434,-0.8110212,train
Sample_004,2.0773807,-1.2122967,train
Sample_005,0.8974653,0.35499462,train
Sample_006,-1.2526094,-0.70775205,train
Sample_007,0.11870188,1.5092368,train
Sample_008,-1.5538135,-0.4692295,train
Sample_009,0.07484325,0.18004939,train
Sample_010,-0.40374634,1.5114774,train
Sample_012,1.2851175,-1.5556841,train
Sample_013,-1.498865,0.51913893,train
Sample_014,-0.4151498,-0.17528258,train
Sample_016,1.531091,-0.8772571,train
Sample_017,1.6195909,1.306225,train
Sample_019,0.3805039,1.3793869,train
Sample_024,-0.8361724,-0.7530618,train
Sample_025,-0.47333214,-1.0492945,train
Sample_026,0.1477674,2.7855737,train
Sample_027,0.47317407,0.10530565,train
Sample_028,-1.1481837,1.6709722,train
Sample_030,0.7912539,-0.32041457,train
Sample_002,-1.288027,1.2507418,valid
Sample_023,-1.0848624,-0.1430888,valid
Sample_029,-2.500998,0.14055182,valid
