,LatDim_0,LatDim_1,split
Sample_001,1.249474,1.2967453,train
Sample_003,-0.9120765,-0.77771336,train
Sample_004,0.6674839,1.2510604,train
Sample_005,-1.1404839,0.84089905,train
Sample_006,-1.5430956,1.9942418,train
Sample_007,1.0898991,0.77842134,train
Sample_008,-0.78575593,-0.76813287,train
Sample_009,-0.76543146,-1.0449476,train
Sample_010,1.0916961,-1.0665858,train
Sample_012,0.53328854,-0.12043546,train
Sample_013,-0.39768657,-1.4050823,train
Sample_014,2.6713622,1.0196185,train
Sample_016,-0.8587514,-1.4764117,train
Sample_017,0.19760376,-0.11762574,train
Sample_019,1.3027918,-1.5622402,train
Sample_024,0.6087119,2.2155,train
Sample_025,-0.3332967,2.4215264,train
Sample_026,0.43365026,1.1666249,train
Sample_027,-0.19239685,0.5206744,train
Sample_028,2.8550446,0.34243506,train
Sample_030,1.4807578,-1.5131172,train
Sample_002,1.153683,0.5971998,valid
Sample_023,2.0971603,-1.0480729,valid
Sample_029,0.23361143,-0.10033676,valid
