,Gene1,Gene2,Gene3,split
Sample_001,0.08481412,-0.1745677,0.22097886,train
Sample_003,0.2472041,-0.16098857,-0.49085543,train
Sample_004,0.21589687,-0.13641013,-0.43826228,train
Sample_005,0.4233366,-0.7950989,0.75641394,train
Sample_006,0.18980952,-0.3679733,0.38823304,train
Sample_007,0.86395794,-0.6451847,-1.5269428,train
Sample_008,0.21033761,-0.40465945,0.41951716,train
Sample_009,-0.0497936,0.072175995,0.00807219,train
Sample_010,0.56781447,-0.41269076,-1.0294502,train
Sample_012,-0.042633414,0.059050962,0.01939733,train
Sample_013,0.30970818,-0.5868115,0.57668984,train
Sample_014,0.30457622,-0.21718484,-0.55479646,train
Sample_016,0.11974998,-0.060927913,-0.27674475,train
Sample_017,0.121764556,-0.24229999,0.27942273,train
Sample_019,0.13712956,-0.07457213,-0.30594078,train
Sample_024,-0.050492752,0.07281544,0.007974051,train
Sample_025,-0.0497936,0.072175995,0.00807219,train
Sample_026,0.58138746,-1.0848153,1.0064001,train
Sample_027,0.022556245,-0.0015351325,-0.06083656,train
Sample_028,0.24989735,-0.478193,0.48331723,train
Sample_030,0.07912624,-0.16494593,0.21308568,train
Sample_002,0.5299179,-0.38334748,-0.96987826,valid
Sample_023,-0.051068403,0.0734813,0.008012273,valid
Sample_029,0.24727231,-0.1611036,-0.4941416,valid
