,LatDim_0,LatDim_1,split
Sample_001,0.15338458,-1.2945156,train
Sample_003,-0.29945382,-0.7544321,train
Sample_004,-0.16087152,0.042926606,train
Sample_005,0.22841197,0.70876175,train
Sample_006,0.035761595,-2.9076715,train
Sample_007,0.28283244,1.0822785,train
Sample_008,0.20090649,-1.7465564,train
Sample_009,1.4470005,-0.342907,train
Sample_010,-1.831764,1.3638815,train
Sample_012,-1.1685193,-1.35487,train
Sample_013,2.31755,0.4711758,train
Sample_014,0.007803635,-0.08438484,train
Sample_016,1.7903564,1.2511764,train
Sample_017,1.1450227,-1.4362338,train
Sample_019,0.8120923,1.210174,train
Sample_024,1.1062394,-0.47544563,train
Sample_025,-1.234142,-1.2013215,train
Sample_026,-0.39095166,0.8869983,train
Sample_027,-0.521038,-0.1777313,train
Sample_028,0.118536256,0.46183705,train
Sample_030,0.58450407,-1.8899134,train
Sample_002,-1.4400463,1.3027469,valid
Sample_023,-0.25849143,-1.8813388,valid
Sample_029,0.73240745,0.64889836,valid
