,LatDim_0,LatDim_1,split
Sample_001,0.9690602,0.87165505,train
Sample_003,-0.3953867,0.0333147,train
Sample_004,-0.46428236,-0.24014226,train
Sample_005,0.45498142,1.0727133,train
Sample_006,1.0121806,-0.8060774,train
Sample_007,0.13966797,-0.24341825,train
Sample_008,-0.27614877,-0.09111035,train
Sample_009,1.2341627,0.1726022,train
Sample_010,1.2774689,0.8769665,train
Sample_012,1.7881141,1.3160988,train
Sample_013,0.68275493,0.096772514,train
Sample_014,2.0979044,0.5394009,train
Sample_016,0.4707743,0.9839433,train
Sample_017,2.956923,1.3565773,train
Sample_019,1.4369676,-0.44218805,train
Sample_024,0.060957033,0.036629315,train
Sample_025,-1.7262071,0.10476444,train
Sample_026,0.60238236,-0.41630012,train
Sample_027,-0.43232834,-0.51141137,train
Sample_028,-2.414345,1.2101116,train
Sample_030,1.6753219,-2.4551685,train
Sample_002,0.3255297,1.2724807,valid
Sample_023,-1.2298303,-0.24230553,valid
Sample_029,0.2821951,-0.024858484,valid
