,LatDim_0,LatDim_1,split
Sample_001,0.66776186,-0.711805,train
Sample_003,-0.25937152,-0.45964992,train
Sample_004,-1.0411932,-0.52032954,train
Sample_005,-0.4082789,-0.37587836,train
Sample_006,-0.8889536,-2.1108103,train
Sample_007,-0.7757271,-0.29974893,train
Sample_008,-0.19213939,0.47035962,train
Sample_009,-0.30308357,2.306494,train
Sample_010,1.3920177,0.5066141,train
Sample_012,1.6582813,-0.077503964,train
Sample_013,0.72107506,-0.7348577,train
Sample_014,1.6810964,-0.28219584,train
Sample_016,1.7360084,-0.3705807,train
Sample_017,1.30669,-0.80968434,train
Sample_019,0.38844588,-0.45414114,train
Sample_024,-0.3603636,-1.741717,train
Sample_025,0.37457985,-0.5900798,train
Sample_026,-0.38889426,-0.4776898,train
Sample_027,-0.6142744,1.8682327,train
Sample_028,-1.0342331,0.9942867,train
Sample_030,0.3715933,0.61815184,train
Sample_002,1.3558384,-1.0547651,valid
Sample_023,0.5401298,0.06688287,valid
Sample_029,-0.11886986,-1.0708405,valid
