,LatDim_0,LatDim_1,split
Sample_001,-0.94853485,1.1420258,train
Sample_003,-0.7622894,0.28842592,train
Sample_004,-0.7065693,-0.9060283,train
Sample_005,1.4998065,2.1655536,train
Sample_006,0.3102514,-1.6164539,train
Sample_007,1.1988572,0.05603197,train
Sample_008,1.399545,0.054999232,train
Sample_009,-0.2794788,0.8820649,train
Sample_010,1.342826,2.7121375,train
Sample_012,2.6298475,1.0886267,train
Sample_013,2.7605739,-2.268203,train
Sample_014,0.9110222,0.42362437,train
Sample_016,2.170082,0.4861351,train
Sample_017,-0.6645935,0.70510775,train
Sample_019,1.1384852,0.92191726,train
Sample_024,0.91788375,0.40499246,train
Sample_025,-0.7363518,0.83270055,train
Sample_026,0.10776572,0.57842726,train
Sample_027,-0.24074179,-0.6548917,train
Sample_028,0.7587996,0.5525565,train
Sample_030,0.8818531,0.51094615,train
Sample_002,0.00708219,1.4172457,valid
Sample_023,-0.23477368,-2.561634,valid
Sample_029,1.0605018,2.3669503,valid
