,LatDim_0,LatDim_1,split
Sample_001,0.48149318,-0.4319634,train
Sample_003,0.76766205,-0.40080044,train
Sample_004,2.4544501,-0.16839217,train
Sample_005,-0.21687025,1.4818022,train
Sample_006,0.5453726,0.1936346,train
Sample_007,2.951376,-1.3423281,train
Sample_008,-0.7588282,-0.07561016,train
Sample_009,2.0486033,0.011841814,train
Sample_010,-1.4657466,0.017903186,train
Sample_012,-1.624357,-0.66036457,train
Sample_013,1.6305442,1.0626843,train
Sample_014,1.1415848,1.6573483,train
Sample_016,1.646781,-1.145032,train
Sample_017,1.2028716,-1.4919975,train
Sample_019,-1.1966212,0.5522957,train
Sample_024,-1.6892577,1.6015844,train
Sample_025,1.9465647,-0.9765869,train
Sample_026,2.2615824,0.035720397,train
Sample_027,-0.3157227,-1.2273833,train
Sample_028,0.42064473,1.3309561,train
Sample_030,-0.9082611,0.7091694,train
Sample_002,-0.38135764,-0.9096159,valid
Sample_023,-0.5216344,-0.8665865,valid
Sample_029,-1.0434645,-0.34821233,valid
