,LatDim_0,LatDim_1,split
Sample_001,0.43345743,-0.22184092,train
Sample_003,-0.38565883,1.0478911,train
Sample_004,1.1183776,-1.4422826,train
Sample_005,-0.11167057,-0.0337466,train
Sample_006,0.014656764,-1.0677253,train
Sample_007,-0.71070457,-0.39257994,train
Sample_008,0.66629624,-0.21553707,train
Sample_009,-0.3037626,0.5913765,train
Sample_010,0.028414637,1.327119,train
Sample_012,0.97820103,-1.0820484,train
Sample_013,2.0913877,-1.0127844,train
Sample_014,0.6763211,1.0338991,train
Sample_016,1.7553183,-0.42597795,train
Sample_017,0.28034025,-0.84185624,train
Sample_019,1.9146192,1.659606,train
Sample_024,0.8027197,0.13770102,train
Sample_025,-0.05898596,0.4212842,train
Sample_026,-0.055179384,1.0832789,train
Sample_027,-0.8216105,-1.7158645,train
Sample_028,-0.5455528,1.6159626,train
Sample_030,0.30755094,-0.6691516,train
Sample_002,-1.1272091,-0.6191591,valid
Sample_023,-0.110742114,-0.7162716,valid
Sample_029,1.4685189,0.01695497,valid
