,Gene1,Gene2,Gene3,split
Sample_001,0.14961837,-0.22890265,0.22080404,train
Sample_003,0.25278986,-0.40544066,0.37657842,train
Sample_004,0.8585497,-1.4419636,1.2911903,train
Sample_005,0.5141245,-0.4192894,-0.84433895,train
Sample_006,0.14253,-0.21677366,0.21010159,train
Sample_007,0.7617767,-1.2782618,1.14843,train
Sample_008,0.19999912,-0.15179457,-0.31199118,train
Sample_009,0.17362574,-0.2709506,0.2597461,train
Sample_010,0.40020865,-0.32228386,-0.65128595,train
Sample_012,0.24441789,-0.18961954,-0.3872676,train
Sample_013,0.008999899,0.010999899,0.010999899,train
Sample_014,0.51074016,-0.6565509,0.05668641,train
Sample_016,0.04133681,-0.044382703,0.059860297,train
Sample_017,0.46512678,-0.7687729,0.6971772,train
Sample_019,0.48759845,-0.39670104,-0.7993853,train
Sample_024,0.90960103,-0.7560591,-1.5145522,train
Sample_025,0.71209794,-1.1913682,1.0700687,train
Sample_026,0.778056,-1.30423,1.1696563,train
Sample_027,0.01,0.01,0.01,train
Sample_028,0.7076991,-0.58373886,-1.1742148,train
Sample_030,0.46190864,-0.37482476,-0.75584877,train
Sample_002,0.0081389025,0.011803436,0.010739028,valid
Sample_023,0.0081389025,0.011803436,0.010739028,valid
Sample_029,0.26891947,-0.20969732,-0.43125224,valid
