,Gene1,Gene2,Gene3,split
Sample_001,0.23600736,-0.17015469,-0.41197267,train
Sample_003,-0.016201561,0.035749707,0.011299464,train
Sample_004,0.047547974,-0.016295675,-0.095688835,train
Sample_005,-0.016201561,0.035749707,0.011299464,train
Sample_006,0.03264099,-0.05156303,0.0879791,train
Sample_007,0.6686076,-0.5233312,-1.1379883,train
Sample_008,0.18817268,-0.32666132,0.3264896,train
Sample_009,0.043392345,-0.012677446,-0.08998159,train
Sample_010,0.83194715,-1.4682484,1.3193319,train
Sample_012,0.18109685,-0.12532552,-0.31981856,train
Sample_013,0.5103605,-0.8979878,0.8233743,train
Sample_014,0.8031448,-1.4191387,1.277032,train
Sample_016,0.3067744,-0.2279292,-0.5307382,train
Sample_017,0.3151118,-0.23419042,-0.54583544,train
Sample_019,0.1900083,-0.23522392,0.0106188385,train
Sample_024,0.51893115,-0.4003494,-0.8877758,train
Sample_025,0.65419984,-0.51156867,-1.1138083,train
Sample_026,0.21274047,-0.37022668,0.36437854,train
Sample_027,-0.0015804507,0.009822506,0.033848442,train
Sample_028,0.642098,-0.5016887,-1.0934983,train
Sample_030,0.4705671,-0.82742333,0.76200414,train
Sample_002,0.33164826,-0.5834102,0.55102664,valid
Sample_023,0.056620866,-0.09484407,0.12633662,valid
Sample_029,0.29327863,-0.5152494,0.4917773,valid
