,LatDim_0,LatDim_1,split
Sample_001,1.9416394,-0.062555626,train
Sample_003,-0.01429902,1.2908953,train
Sample_004,2.750896,0.11042903,train
Sample_005,0.10052115,1.6269838,train
Sample_006,0.28055352,1.1425773,train
Sample_007,2.8706574,-0.18731703,train
Sample_008,2.234314,-1.1896955,train
Sample_009,1.0188093,-0.35533002,train
Sample_010,0.66238886,-0.47779384,train
Sample_012,-0.20988098,0.17488357,train
Sample_013,-0.51070404,1.0915865,train
Sample_014,-0.3470063,1.2356923,train
Sample_016,-1.0894034,-0.21371876,train
Sample_017,-1.8063114,-0.36132735,train
Sample_019,0.9128174,0.9782423,train
Sample_024,-1.8794807,1.0212876,train
Sample_025,0.83853817,-0.45952845,train
Sample_026,-2.1275597,-0.83430755,train
Sample_027,-0.27672347,-0.6879765,train
Sample_028,0.6055615,-1.3357333,train
Sample_030,-0.99791694,-0.9866075,train
Sample_002,0.69788283,0.57059973,valid
Sample_023,0.32132003,1.0980883,valid
Sample_029,0.29448956,-0.43387413,valid
