,LatDim_0,LatDim_1,split
Sample_001,0.22044021,-0.7283959,train
Sample_003,1.1066742,0.6174905,train
Sample_004,2.0636065,0.7959253,train
Sample_005,0.010767668,-1.4032595,train
Sample_006,1.1080475,0.48441625,train
Sample_007,0.28767428,0.5720088,train
Sample_008,-0.69967157,-0.6245927,train
Sample_009,-0.24957429,1.2318859,train
Sample_010,0.78940254,-1.2236215,train
Sample_012,0.25612047,-0.13229938,train
Sample_013,0.05134976,0.041204125,train
Sample_014,-0.010540545,0.51097524,train
Sample_016,1.3370768,1.4586868,train
Sample_017,0.6578535,-0.7257491,train
Sample_019,-0.3297668,-1.0999693,train
Sample_024,-0.7005765,0.31101573,train
Sample_025,-0.14876655,0.95027256,train
Sample_026,-1.7605308,0.91258246,train
Sample_027,-0.5300864,1.2415537,train
Sample_028,-0.12930542,1.1153338,train
Sample_030,-0.102572285,0.34717575,train
Sample_002,-0.56319124,1.8519919,valid
Sample_023,-0.23078379,1.8807046,valid
Sample_029,0.9061065,1.3558066,valid
