,LatDim_0,LatDim_1,split
Sample_001,1.7291074,-1.2886373,train
Sample_003,-1.4332262,0.6098009,train
Sample_004,0.09727263,-0.9781722,train
Sample_005,-0.27445513,0.16214433,train
Sample_006,0.73002934,-0.39951676,train
Sample_007,-0.5219234,1.4332823,train
Sample_008,0.7506804,0.6470257,train
Sample_009,-0.6669044,-1.4032202,train
Sample_010,-1.6128713,-0.19599473,train
Sample_012,-0.25662,-1.709788,train
Sample_013,-1.0720432,-1.358605,train
Sample_014,1.6696341,-0.19030692,train
Sample_016,2.7825594,-0.014791288,train
Sample_017,-1.0714002,-0.2853897,train
Sample_019,0.37643486,-1.371821,train
Sample_024,-0.5029502,-1.635641,train
Sample_025,0.08223466,-0.9510898,train
Sample_026,2.429269,1.5895721,train
Sample_027,1.3560092,1.3806602,train
Sample_028,-0.85523754,1.0005758,train
Sample_030,-2.1798058,0.18827116,train
Sample_002,0.7903405,0.6238637,valid
Sample_023,-1.3397795,-1.8540726,valid
Sample_029,-0.551627,1.2641126,valid
