,LatDim_0,LatDim_1,split
Sample_001,0.4405957,0.27845895,train
Sample_003,0.23009652,0.7672864,train
Sample_004,-0.20999455,-0.033188142,train
Sample_005,-0.3160112,0.23228122,train
Sample_006,-0.45157596,0.95983,train
Sample_007,-0.29003388,-1.0555115,train
Sample_008,-1.8239958,0.08263595,train
Sample_009,0.13204452,-1.2320756,train
Sample_010,0.21357857,1.160871,train
Sample_012,-0.43489033,1.2077025,train
Sample_013,-1.6450541,-0.64737165,train
Sample_014,1.9534099,-0.7858937,train
Sample_016,0.764071,0.77404064,train
Sample_017,0.4769196,-0.7968449,train
Sample_019,1.9660817,-0.3735601,train
Sample_024,1.4862379,0.092322275,train
Sample_025,0.78578115,1.1522261,train
Sample_026,0.033201158,0.9358948,train
Sample_027,-0.05990179,0.91403794,train
Sample_028,0.3025815,1.2260836,train
Sample_030,-0.65071815,-1.632674,train
Sample_002,0.9145657,-0.6559719,valid
Sample_023,-0.459944,-1.1691005,valid
Sample_029,-1.0437095,-0.4217355,valid
