,Gene1,Gene2,Gene3,split
Sample_001,0.26208186,-0.16946489,-0.54294205,train
Sample_003,-0.06287914,0.08691604,0.009413057,train
Sample_004,0.39578697,-0.27495277,-0.7702084,train
Sample_005,0.2415933,-0.47934592,0.49587882,train
Sample_006,0.025278345,-0.07704044,0.1502652,train
Sample_007,0.42318937,-0.8174684,0.7872574,train
Sample_008,0.43023896,-0.8301917,0.79728425,train
Sample_009,0.105911516,-0.046113722,-0.2785383,train
Sample_010,0.11703729,-0.055030666,-0.29640135,train
Sample_012,0.8208053,-1.5565721,1.4213051,train
Sample_013,0.17759985,-0.3607073,0.39477462,train
Sample_014,-0.04679471,0.057002,0.035111684,train
Sample_016,-0.06287914,0.08691604,0.009413057,train
Sample_017,0.2566458,-0.19624007,-0.43804646,train
Sample_019,0.19863003,-0.11940401,-0.4350893,train
Sample_024,0.03593871,-0.0067223534,-0.11028473,train
Sample_025,0.4659729,-0.33039734,-0.89104664,train
Sample_026,0.051967114,-0.12667656,0.19290674,train
Sample_027,0.3112881,-0.20828661,-0.6265807,train
Sample_028,-0.035669662,0.03631149,0.052886542,train
Sample_030,-0.06344407,0.08759964,0.00955619,train
Sample_002,-0.06396293,0.088267714,0.009717595,valid
Sample_023,0.04955165,-0.069024175,0.025077228,valid
Sample_029,-0.06396293,0.088267714,0.009717595,valid
