,Gene1,Gene2,Gene3,split
Sample_001,0.13689506,-0.06713736,-0.35153186,train
Sample_003,0.31629157,-0.21009758,-0.6605887,train
Sample_004,0.29365093,-0.19220197,-0.6233212,train
Sample_005,0.1549348,-0.32340047,0.3758926,train
Sample_006,-0.07298802,0.100117445,0.01004593,train
Sample_007,0.009961039,-0.054015487,0.1431903,train
Sample_008,-0.07298802,0.100117445,0.01004593,train
Sample_009,0.14442402,-0.30386972,0.3590214,train
Sample_010,0.056254283,-0.14003593,0.21749717,train
Sample_012,0.5672059,-0.41004997,-1.0928534,train
Sample_013,0.1836333,-0.104947634,-0.43209177,train
Sample_014,-0.07298802,0.100117445,0.01004593,train
Sample_016,0.75030744,-1.4297004,1.3315456,train
Sample_017,0.40878606,-0.7950977,0.783358,train
Sample_019,0.2800926,-0.5563416,0.5775569,train
Sample_024,0.271538,-0.5404488,0.5638229,train
Sample_025,0.54819846,-0.3949031,-1.0601083,train
Sample_026,-0.06957926,0.09740102,0.0041734665,train
Sample_027,0.057716712,-0.004040517,-0.21512671,train
Sample_028,0.08443412,-0.025342338,-0.26259026,train
Sample_030,0.24140023,-0.15041703,-0.531569,train
Sample_002,0.069361545,-0.013239123,-0.23774883,valid
Sample_023,0.1961044,-0.40043947,0.4434397,valid
Sample_029,-0.055988386,0.067719474,0.038669363,valid
