,LatDim_0,LatDim_1,split
Sample_001,0.26948532,1.1920707,train
Sample_003,0.17744191,-1.6057245,train
Sample_004,0.24758339,-0.3304544,train
Sample_005,-0.9334879,-1.5622753,train
Sample_006,2.5986724,-0.85331863,train
Sample_007,-0.33395624,-2.4336267,train
Sample_008,-0.36170337,0.22194567,train
Sample_009,0.69310725,1.1044859,train
Sample_010,-1.574255,-0.44862515,train
Sample_012,-0.8718089,-0.26036552,train
Sample_013,-1.437004,0.5521584,train
Sample_014,-0.6181716,1.8282577,train
Sample_016,1.8907177,0.2650508,train
Sample_017,-0.23905453,-0.62800896,train
Sample_019,1.4971088,0.5809523,train
Sample_024,-1.1430049,-1.270677,train
Sample_025,0.33822328,0.17370833,train
Sample_026,-0.7902229,1.7070305,train
Sample_027,-0.027512848,1.4713604,train
Sample_028,0.25733182,1.4216299,train
Sample_030,0.5144883,0.8399011,train
Sample_002,-3.6530619,-0.9536948,valid
Sample_023,0.83198184,-0.14260095,valid
Sample_029,0.62725514,-0.82478803,valid
