,LatDim_0,LatDim_1,split
Sample_001,-1.2241006,1.2728941,train
Sample_003,-0.8642414,-2.106172,train
Sample_004,0.6201068,-0.553215,train
Sample_005,-0.0008959792,0.14746593,train
Sample_006,1.479134,0.6312511,train
Sample_007,0.40116826,-0.09637001,train
Sample_008,-0.4645642,0.49831846,train
Sample_009,0.6229151,0.058720823,train
Sample_010,-1.4055399,0.40541503,train
Sample_012,0.28752568,-0.5632405,train
Sample_013,1.0316218,-1.7533059,train
Sample_014,0.21521354,0.87296325,train
Sample_016,-0.023262858,-0.004506178,train
Sample_017,-1.387339,-0.37895775,train
Sample_019,0.81380916,-0.48068443,train
Sample_024,1.4068265,-0.5366204,train
Sample_025,0.0028664325,-0.68081594,train
Sample_026,1.0970687,0.29299608,train
Sample_027,0.3086595,-1.0193701,train
Sample_028,-0.91948104,-0.61841196,train
Sample_030,0.69479644,1.9244794,train
Sample_002,0.014811856,-1.1580133,valid
Sample_023,-0.83982176,0.55483913,valid
Sample_029,0.9774977,0.51639014,valid
