,Gene1,Gene2,Gene3,split
Sample_001,0.33415994,-0.28991014,-0.4426795,train
Sample_003,-0.027191978,0.046968438,0.011113746,train
Sample_004,0.20837764,-0.37409955,0.37710062,train
Sample_005,0.4059891,-0.3014062,-0.71522397,train
Sample_006,-0.027191978,0.046968438,0.011113746,train
Sample_007,-0.027191978,0.046968438,0.011113746,train
Sample_008,0.12040576,-0.21685457,0.2404253,train
Sample_009,0.47170326,-0.57311314,-0.10635175,train
Sample_010,0.016948136,-0.032486916,0.080675416,train
Sample_012,-0.027191978,0.046968438,0.011113746,train
Sample_013,0.23214467,-0.41658187,0.4140257,train
Sample_014,0.11326143,-0.20408446,0.2293257,train
Sample_016,0.35891593,-0.64402896,0.61223406,train
Sample_017,0.5898259,-1.0559179,0.9697283,train
Sample_019,0.01218481,0.015300676,-0.054911405,train
Sample_024,-0.011054117,0.03398998,-0.01594546,train
Sample_025,0.5510152,-0.41733834,-0.95973736,train
Sample_026,0.10381502,-0.058390543,-0.20855264,train
Sample_027,-0.027191978,0.046968438,0.011113746,train
Sample_028,1.0048071,-1.7976743,1.6144536,train
Sample_030,0.32336923,-0.5268728,0.38118857,train
Sample_002,0.25851285,-0.18186167,-0.47053453,valid
Sample_023,0.3332011,-0.5987147,0.5734634,valid
Sample_029,0.21218961,-0.14468747,-0.39288235,valid
