,Gene1,Gene2,Gene3,split
Sample_001,0.40588441,-0.78985226,0.80797946,train
Sample_003,0.4752666,-0.3343053,-0.9735938,train
Sample_004,-0.08892811,0.11852224,0.010977517,train
Sample_005,0.0749082,-0.012972832,-0.2741906,train
Sample_006,0.06537026,-0.16435958,0.2590023,train
Sample_007,0.49611554,-0.35103893,-1.0100157,train
Sample_008,0.09513444,-0.15626441,0.1031287,train
Sample_009,-0.08839831,0.11809893,0.011096513,train
Sample_010,0.28739834,-0.18351997,-0.6453987,train
Sample_012,-0.08839831,0.11809893,0.011096513,train
Sample_013,-0.08839831,0.11809893,0.011096513,train
Sample_014,0.34834778,-0.6841629,0.7152189,train
Sample_016,0.4690125,-0.90583473,0.9105264,train
Sample_017,0.13452686,-0.060823485,-0.378341,train
Sample_019,-0.00926657,-0.02725868,0.13867275,train
Sample_024,-0.08839831,0.11809893,0.011096513,train
Sample_025,-0.08892811,0.11852224,0.010977517,train
Sample_026,0.51970506,-0.99893016,0.9914811,train
Sample_027,0.3232405,-0.505822,0.245318,train
Sample_028,0.2591058,-0.16107027,-0.59751356,train
Sample_030,0.31827977,-0.2086076,-0.7009714,train
Sample_002,1.2241304e-05,-0.032740116,0.11531738,valid
Sample_023,-0.08933836,0.11900926,0.011045565,valid
Sample_029,0.2946455,-0.18952721,-0.66052306,valid
