,Gene1,Gene2,Gene3,split
Sample_001,0.18172175,-0.3726448,0.41625667,train
Sample_003,-0.07162778,0.09837346,0.010474699,train
Sample_004,0.09711458,-0.036095485,-0.27864334,train
Sample_005,-0.071186155,0.09774062,0.010563794,train
Sample_006,-0.013253488,0.051671408,-0.08898741,train
Sample_007,0.058700934,-0.14383742,0.21891737,train
Sample_008,-0.047388963,0.05330037,0.04936327,train
Sample_009,-0.028360073,0.018088043,0.07926167,train
Sample_010,0.09494844,-0.034372926,-0.27492106,train
Sample_012,0.18435809,-0.3775482,0.42048568,train
Sample_013,0.6027317,-1.155626,1.0924119,train
Sample_014,0.04682254,0.0041580424,-0.19316284,train
Sample_016,0.7310246,-1.3942977,1.2974007,train
Sample_017,-0.07162778,0.09837346,0.010474699,train
Sample_019,0.02085372,0.024548672,-0.14759707,train
Sample_024,0.16826521,-0.3476169,0.39467087,train
Sample_025,-0.006455496,0.04626551,-0.10066904,train
Sample_026,0.29254714,-0.19150734,-0.61447364,train
Sample_027,0.024628967,-0.05660321,0.08979276,train
Sample_028,-0.071186155,0.09774062,0.010563794,train
Sample_030,0.3073902,-0.20331088,-0.6399799,train
Sample_002,0.21122721,-0.12647733,-0.47700804,valid
Sample_023,0.006961152,-0.048059337,0.13712627,valid
Sample_029,-0.072090745,0.098922424,0.010270872,valid
