,Gene1,Gene2,Gene3,split
Sample_001,0.2354953,-0.14545164,-0.52751523,train
Sample_003,0.22250807,-0.44976157,0.48835048,train
Sample_004,-0.074981324,0.10234997,0.0096818805,train
Sample_005,0.41961977,-0.29255548,-0.8456942,train
Sample_006,0.08858115,-0.028316274,-0.27286622,train
Sample_007,0.8308398,-1.5783163,1.464355,train
Sample_008,-0.06464882,0.09409557,-0.008167131,train
Sample_009,0.21957862,-0.44417843,0.48272052,train
Sample_010,0.5732433,-0.41550156,-1.1101022,train
Sample_012,0.08058167,-0.1862826,0.25950307,train
Sample_013,-0.021271143,0.0026957542,0.09593595,train
Sample_014,0.042242005,-0.017098524,-0.111412615,train
Sample_016,0.20655248,-0.42000964,0.46180162,train
Sample_017,0.38833982,-0.75740355,0.75471765,train
Sample_019,0.13496098,-0.1769019,-0.0010933429,train
Sample_024,-0.074981324,0.10234997,0.0096818805,train
Sample_025,-0.075431205,0.10295898,0.009785654,train
Sample_026,0.7767522,-0.57808006,-1.4616561,train
Sample_027,0.06505454,-0.009521425,-0.23222488,train
Sample_028,-0.06357312,0.09323622,-0.01002536,train
Sample_030,-0.074981324,0.10234997,0.0096818805,train
Sample_002,0.26616105,-0.16995266,-0.5817348,valid
Sample_023,0.2650383,-0.16905513,-0.5797933,valid
Sample_029,-0.031086173,0.06767079,-0.06772362,valid
