,Gene1,Gene2,Gene3,split
Sample_001,-0.048602227,0.07080495,0.008000823,train
Sample_003,0.5800959,-0.42257825,-1.046921,train
Sample_004,0.34911785,-0.6580623,0.63775355,train
Sample_005,-0.009077843,0.04001391,-0.05930777,train
Sample_006,-0.048602227,0.07080495,0.008000823,train
Sample_007,0.51448184,-0.9598484,0.8977395,train
Sample_008,-0.048602227,0.07080495,0.008000823,train
Sample_009,-0.0072545856,0.03835658,-0.061378315,train
Sample_010,0.3007469,-0.20335361,-0.5781883,train
Sample_012,0.45600066,-0.8538337,0.8067238,train
Sample_013,0.039917585,0.0013372973,-0.14053069,train
Sample_014,0.21620584,-0.41389236,0.42642856,train
Sample_016,0.5550357,-1.034077,0.96181935,train
Sample_017,0.27490395,-0.18292989,-0.53615934,train
Sample_019,0.29452693,-0.19847238,-0.5677516,train
Sample_024,0.41930255,-0.2963925,-0.7771184,train
Sample_025,0.029593486,-0.06150654,0.09785762,train
Sample_026,0.3142293,-0.5933117,0.58131707,train
Sample_027,0.4593332,-0.32771862,-0.845846,train
Sample_028,-0.048602227,0.07080495,0.008000823,train
Sample_030,0.17587718,-0.3400759,0.36270455,train
Sample_002,-0.0497936,0.072175995,0.00807219,valid
Sample_023,-0.0497936,0.072175995,0.00807219,valid
Sample_029,-0.0497936,0.072175995,0.00807219,valid
