,Gene1,Gene2,Gene3,split
Sample_001,0.29196152,-0.2282574,-0.47008297,train
Sample_003,0.42045256,-0.69526,0.63422334,train
Sample_004,0.4774507,-0.7945902,0.7228033,train
Sample_005,0.7574603,-1.2731838,1.1438329,train
Sample_006,0.38398495,-0.63272285,0.5790785,train
Sample_007,0.6661404,-1.1185632,1.0083284,train
Sample_008,0.41923,-0.6931635,0.63237464,train
Sample_009,0.21382946,-0.34092864,0.3217761,train
Sample_010,0.19732529,-0.14888695,-0.30990884,train
Sample_012,0.10503033,-0.07004719,-0.15398642,train
Sample_013,0.7157922,-1.2017285,1.0808241,train
Sample_014,0.008586905,0.0114229135,0.009979718,train
Sample_016,0.0081389025,0.011803436,0.010739028,train
Sample_017,0.11922705,-0.17869806,0.1787221,train
Sample_019,0.68307173,-0.5592756,-1.1314417,train
Sample_024,0.29491752,-0.47998405,0.4443943,train
Sample_025,0.25761747,-0.20009767,-0.4120967,train
Sample_026,0.0081389025,0.011803436,0.010739028,train
Sample_027,1.1817926,-0.9850698,-1.978461,train
Sample_028,0.5060365,-0.41109884,-0.83313674,train
Sample_030,0.6121164,-0.50120056,-1.0129292,train
Sample_002,0.3044732,-0.49914232,0.462621,valid
Sample_023,0.16656318,-0.20764019,0.054767173,valid
Sample_029,0.1749444,-0.27644166,0.26648158,valid
